,ingre_count,is_described,duration,venue_0,venue_1,venue_2,venue_3,container_0,container_1,container_2,container_3,container_4,container_5,container_6,container_7,container_8,container_9
376,2,1,107,0,1,0,0,0,0,0,0,1,0,0,0,0,0
377,3,1,60,0,1,0,0,0,0,0,0,1,0,0,0,0,0
378,0,0,110,0,0,1,0,0,0,0,0,0,1,0,0,0,0
379,2,0,80,0,0,0,1,0,0,0,0,1,0,0,0,0,0
380,9,0,93,0,1,0,0,0,0,1,0,0,0,0,0,0,0
381,2,0,86,0,1,0,0,0,0,0,0,1,0,0,0,0,0
382,6,1,107,1,0,0,0,0,0,0,1,0,0,0,0,0,0
383,11,0,148,0,1,0,0,1,0,0,0,0,0,0,0,0,0
384,9,0,76,0,1,0,0,1,0,0,0,0,0,0,0,0,0
385,1,0,7,0,1,0,0,0,0,0,0,1,0,0,0,0,0
386,5,1,15,0,1,0,0,1,0,0,0,0,0,0,0,0,0
387,11,1,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0
388,10,1,45,0,1,0,0,0,0,1,0,0,0,0,0,0,0
389,6,1,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0
390,0,0,125,0,1,0,0,0,0,0,1,0,0,0,0,0,0
391,1,0,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0
392,0,0,49,0,1,0,0,1,0,0,0,0,0,0,0,0,0
393,1,1,107,1,0,0,0,0,0,0,0,0,0,0,1,0,0
394,0,1,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0
395,3,1,110,0,1,0,0,0,0,1,0,0,0,0,0,0,0
396,0,0,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0
397,0,0,69,0,1,0,0,1,0,0,0,0,0,0,0,0,0
398,2,0,70,0,1,0,0,0,0,0,0,1,0,0,0,0,0
399,3,0,66,0,1,0,0,0,0,0,0,1,0,0,0,0,0
400,4,1,54,0,0,1,0,1,0,0,0,0,0,0,0,0,0
401,8,1,147,0,0,1,0,0,0,1,0,0,0,0,0,0,0
402,6,1,93,0,0,1,0,0,0,1,0,0,0,0,0,0,0
403,1,0,59,0,0,1,0,1,0,0,0,0,0,0,0,0,0
404,4,1,82,0,1,0,0,0,0,0,1,0,0,0,0,0,0
405,0,0,70,0,1,0,0,0,0,1,0,0,0,0,0,0,0
406,3,0,39,0,1,0,0,0,0,0,0,0,0,1,0,0,0
407,0,0,50,0,1,0,0,0,0,0,0,1,0,0,0,0,0
408,13,1,266,0,1,0,0,0,0,1,0,0,0,0,0,0,0
409,7,0,147,0,1,0,0,0,0,1,0,0,0,0,0,0,0
410,1,0,32,0,1,0,0,0,0,1,0,0,0,0,0,0,0
411,5,1,82,1,0,0,0,0,0,0,0,0,0,0,1,0,0
412,9,0,217,0,0,0,1,0,0,1,0,0,0,0,0,0,0
413,10,1,209,0,0,0,1,0,0,1,0,0,0,0,0,0,0
414,0,0,192,0,0,0,1,0,0,1,0,0,0,0,0,0,0
415,1,0,16,0,0,0,1,0,0,0,0,1,0,0,0,0,0
416,1,0,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
417,2,1,83,0,1,0,0,0,0,0,0,1,0,0,0,0,0
418,6,0,442,0,1,0,0,0,0,1,0,0,0,0,0,0,0
419,5,0,105,0,1,0,0,0,0,1,0,0,0,0,0,0,0
420,1,0,204,0,1,0,0,0,0,1,0,0,0,0,0,0,0
421,1,0,195,0,1,0,0,0,0,1,0,0,0,0,0,0,0
422,4,0,279,0,0,0,1,0,0,1,0,0,0,0,0,0,0
423,3,0,98,0,1,0,0,0,0,0,0,1,0,0,0,0,0
424,3,0,84,0,1,0,0,0,0,0,0,1,0,0,0,0,0
425,0,0,47,0,1,0,0,1,0,0,0,0,0,0,0,0,0
426,4,1,210,1,0,0,0,0,0,0,1,0,0,0,0,0,0
427,3,0,147,0,1,0,0,0,0,1,0,0,0,0,0,0,0
428,0,1,58,1,0,0,0,0,0,0,0,1,0,0,0,0,0
429,1,1,46,1,0,0,0,0,0,0,0,1,0,0,0,0,0
430,1,0,71,0,1,0,0,0,0,0,0,1,0,0,0,0,0
431,5,1,190,1,0,0,0,0,0,1,0,0,0,0,0,0,0
432,1,0,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0
433,1,0,119,1,0,0,0,0,0,0,0,0,0,0,0,0,1
434,1,0,106,1,0,0,0,0,0,0,0,0,0,1,0,0,0
435,2,0,127,0,1,0,0,0,0,1,0,0,0,0,0,0,0
436,6,0,106,0,1,0,0,1,0,0,0,0,0,0,0,0,0
437,6,1,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0
438,4,1,89,0,1,0,0,0,0,1,0,0,0,0,0,0,0
439,6,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,1
440,3,1,68,1,0,0,0,0,0,1,0,0,0,0,0,0,0
441,0,0,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0
442,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0
443,0,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0
444,0,0,15,1,0,0,0,0,0,0,0,0,0,0,1,0,0
445,4,0,66,1,0,0,0,1,0,0,0,0,0,0,0,0,0
446,8,0,130,1,0,0,0,0,0,1,0,0,0,0,0,0,0
447,4,0,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0
448,1,0,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0
449,3,0,41,0,0,0,1,1,0,0,0,0,0,0,0,0,0
450,1,0,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0
451,5,0,20,1,0,0,0,0,0,0,0,1,0,0,0,0,0
452,1,1,32,0,1,0,0,0,0,1,0,0,0,0,0,0,0
453,2,0,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0
454,5,0,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0
455,1,0,10,1,0,0,0,0,0,1,0,0,0,0,0,0,0
456,6,1,156,1,0,0,0,0,0,0,1,0,0,0,0,0,0
457,13,1,204,0,1,0,0,0,0,1,0,0,0,0,0,0,0
458,9,1,134,0,0,0,1,0,0,1,0,0,0,0,0,0,0
459,4,1,122,0,0,1,0,0,0,1,0,0,0,0,0,0,0
460,9,1,243,0,0,1,0,0,0,0,0,0,0,0,0,1,0
461,1,1,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0
462,1,0,6,0,0,0,1,0,0,0,0,1,0,0,0,0,0
463,0,0,47,0,0,0,1,0,0,1,0,0,0,0,0,0,0
464,1,0,44,0,0,0,1,0,0,1,0,0,0,0,0,0,0
465,0,0,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0
466,3,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
467,1,0,29,0,1,0,0,0,0,1,0,0,0,0,0,0,0
468,3,0,46,0,1,0,0,0,0,0,0,0,0,0,1,0,0
469,2,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
470,3,0,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0
471,3,0,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
472,3,0,30,0,0,1,0,1,0,0,0,0,0,0,0,0,0
473,2,0,301,1,0,0,0,0,0,1,0,0,0,0,0,0,0
474,5,0,214,1,0,0,0,0,0,1,0,0,0,0,0,0,0
475,4,0,54,0,1,0,0,0,0,1,0,0,0,0,0,0,0
476,1,0,65,0,1,0,0,1,0,0,0,0,0,0,0,0,0
477,4,0,14,0,1,0,0,0,0,0,0,1,0,0,0,0,0
478,6,1,112,0,1,0,0,0,0,0,0,1,0,0,0,0,0
479,0,0,109,0,0,0,1,0,0,1,0,0,0,0,0,0,0
480,4,0,64,0,0,0,1,0,0,1,0,0,0,0,0,0,0
481,1,0,95,0,0,0,1,0,0,1,0,0,0,0,0,0,0
482,4,0,88,0,0,0,1,0,0,1,0,0,0,0,0,0,0
483,7,0,99,0,0,0,1,1,0,0,0,0,0,0,0,0,0
484,6,0,169,0,0,0,1,1,0,0,0,0,0,0,0,0,0
485,9,1,158,1,0,0,0,1,0,0,0,0,0,0,0,0,0
486,14,0,598,0,1,0,0,0,1,0,0,0,0,0,0,0,0
487,9,1,548,1,0,0,0,1,0,0,0,0,0,0,0,0,0
488,5,0,29,1,0,0,0,0,0,0,1,0,0,0,0,0,0
489,0,0,12,0,1,0,0,0,0,1,0,0,0,0,0,0,0
490,2,1,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0
491,3,0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
492,5,0,409,0,1,0,0,0,0,1,0,0,0,0,0,0,0
493,6,0,90,0,1,0,0,1,0,0,0,0,0,0,0,0,0
494,5,0,106,0,1,0,0,0,0,1,0,0,0,0,0,0,0
495,2,0,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0
496,10,0,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0
497,2,0,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
498,3,0,221,0,1,0,0,0,0,0,0,1,0,0,0,0,0
499,1,0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0
500,7,1,62,1,0,0,0,0,0,0,0,0,0,0,1,0,0
501,2,0,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0
502,6,0,88,1,0,0,0,0,0,0,0,0,0,0,1,0,0
503,7,0,148,1,0,0,0,0,0,1,0,0,0,0,0,0,0
504,6,0,25,0,1,0,0,1,0,0,0,0,0,0,0,0,0
505,10,0,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0
506,6,0,84,0,1,0,0,0,0,1,0,0,0,0,0,0,0
507,6,0,36,0,1,0,0,0,1,0,0,0,0,0,0,0,0
508,5,0,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0
509,3,0,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0
510,6,0,26,0,1,0,0,1,0,0,0,0,0,0,0,0,0
511,5,0,50,0,1,0,0,0,1,0,0,0,0,0,0,0,0
512,7,0,65,0,1,0,0,1,0,0,0,0,0,0,0,0,0
513,6,0,68,0,1,0,0,1,0,0,0,0,0,0,0,0,0
514,7,0,80,0,1,0,0,1,0,0,0,0,0,0,0,0,0
515,6,0,206,1,0,0,0,0,0,0,0,0,0,0,0,0,1
516,1,0,41,1,0,0,0,0,0,0,1,0,0,0,0,0,0
517,1,0,12,1,0,0,0,0,0,0,0,0,0,0,1,0,0
518,2,0,84,1,0,0,0,0,0,0,0,0,0,0,1,0,0
519,7,0,78,0,1,0,0,0,0,1,0,0,0,0,0,0,0
520,6,1,197,0,1,0,0,0,1,0,0,0,0,0,0,0,0
521,0,0,151,1,0,0,0,0,0,0,0,0,0,0,1,0,0
522,3,0,64,0,1,0,0,0,0,0,0,1,0,0,0,0,0
523,1,0,45,1,0,0,0,0,0,0,0,1,0,0,0,0,0
524,3,0,12,0,1,0,0,0,0,0,0,1,0,0,0,0,0
525,0,0,47,1,0,0,0,0,0,0,0,0,0,0,1,0,0
526,1,0,141,1,0,0,0,1,0,0,0,0,0,0,0,0,0
527,11,1,204,1,0,0,0,0,0,0,0,0,0,0,1,0,0
528,8,0,71,1,0,0,0,0,0,1,0,0,0,0,0,0,0
529,7,0,83,1,0,0,0,1,0,0,0,0,0,0,0,0,0
530,3,0,68,1,0,0,0,1,0,0,0,0,0,0,0,0,0
531,2,0,63,1,0,0,0,0,0,0,0,1,0,0,0,0,0
532,0,0,76,1,0,0,0,1,0,0,0,0,0,0,0,0,0
533,2,0,67,1,0,0,0,0,0,0,0,1,0,0,0,0,0
534,16,0,304,0,1,0,0,0,0,0,0,0,0,1,0,0,0
535,2,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,1
536,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
537,2,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0
538,10,1,44,1,0,0,0,0,0,0,0,0,0,0,1,0,0
539,4,1,72,0,0,0,1,0,0,0,0,0,0,1,0,0,0
540,5,0,101,0,1,0,0,0,0,1,0,0,0,0,0,0,0
541,13,1,105,0,1,0,0,1,0,0,0,0,0,0,0,0,0
542,5,0,96,0,0,0,1,0,0,1,0,0,0,0,0,0,0
543,9,0,77,0,1,0,0,1,0,0,0,0,0,0,0,0,0
544,7,1,91,0,1,0,0,0,0,1,0,0,0,0,0,0,0
545,2,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0
546,5,0,185,1,0,0,0,1,0,0,0,0,0,0,0,0,0
547,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0
548,4,0,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0
549,1,0,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0
550,3,0,97,0,0,0,1,0,0,0,0,1,0,0,0,0,0
551,3,0,44,0,1,0,0,0,0,0,0,1,0,0,0,0,0
552,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0
553,0,0,43,1,0,0,0,1,0,0,0,0,0,0,0,0,0
554,4,0,134,0,1,0,0,0,0,1,0,0,0,0,0,0,0
555,6,0,70,1,0,0,0,0,0,1,0,0,0,0,0,0,0
556,5,0,93,0,1,0,0,0,0,0,0,0,0,0,1,0,0
557,1,0,39,0,1,0,0,0,0,0,0,0,0,0,1,0,0
558,6,0,66,1,0,0,0,0,0,1,0,0,0,0,0,0,0
559,4,1,111,1,0,0,0,1,0,0,0,0,0,0,0,0,0
560,2,0,72,1,0,0,0,0,0,1,0,0,0,0,0,0,0
561,5,0,49,1,0,0,0,0,0,1,0,0,0,0,0,0,0
562,0,0,75,1,0,0,0,0,0,1,0,0,0,0,0,0,0
563,1,0,189,0,1,0,0,0,0,1,0,0,0,0,0,0,0
564,0,0,70,0,1,0,0,0,0,0,1,0,0,0,0,0,0
565,4,0,45,0,0,0,1,1,0,0,0,0,0,0,0,0,0
566,1,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
567,6,0,29,0,0,0,1,1,0,0,0,0,0,0,0,0,0
568,1,0,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0
569,1,0,8,0,1,0,0,0,0,0,0,1,0,0,0,0,0
570,2,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0
571,1,0,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0
572,3,0,751,1,0,0,0,0,0,1,0,0,0,0,0,0,0
573,1,1,83,1,0,0,0,0,0,0,0,0,0,0,1,0,0
574,0,0,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0
575,1,0,83,1,0,0,0,0,0,0,1,0,0,0,0,0,0
576,8,1,102,1,0,0,0,0,0,0,1,0,0,0,0,0,0
577,3,0,135,1,0,0,0,0,0,0,0,0,0,0,1,0,0
578,4,1,121,1,0,0,0,0,0,0,0,0,0,0,1,0,0
579,8,0,66,0,1,0,0,1,0,0,0,0,0,0,0,0,0
580,7,0,69,0,1,0,0,0,0,1,0,0,0,0,0,0,0
581,5,0,103,1,0,0,0,0,0,1,0,0,0,0,0,0,0
582,7,0,87,0,1,0,0,0,0,1,0,0,0,0,0,0,0
583,4,1,60,0,1,0,0,1,0,0,0,0,0,0,0,0,0
584,3,0,59,1,0,0,0,0,0,0,0,0,0,0,1,0,0
585,0,0,35,1,0,0,0,0,0,0,0,0,0,0,1,0,0
586,1,0,52,1,0,0,0,0,0,0,0,0,0,0,0,0,1
587,3,0,47,1,0,0,0,0,0,0,0,0,0,0,1,0,0
588,0,0,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0
589,3,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,1
590,4,0,52,1,0,0,0,1,0,0,0,0,0,0,0,0,0
591,2,0,55,1,0,0,0,0,0,1,0,0,0,0,0,0,0
592,7,1,71,1,0,0,0,0,0,1,0,0,0,0,0,0,0
593,4,1,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0
594,7,1,63,1,0,0,0,0,0,1,0,0,0,0,0,0,0
595,16,1,383,1,0,0,0,1,0,0,0,0,0,0,0,0,0
596,9,0,245,1,0,0,0,0,0,1,0,0,0,0,0,0,0
597,1,0,71,1,0,0,0,0,0,0,0,0,0,0,1,0,0
598,1,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,1
599,1,0,11,1,0,0,0,1,0,0,0,0,0,0,0,0,0
600,4,0,41,1,0,0,0,0,0,0,0,0,0,0,1,0,0
601,4,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,1
602,1,1,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0
603,1,0,21,1,0,0,0,0,0,0,1,0,0,0,0,0,0
604,1,0,17,1,0,0,0,0,0,0,1,0,0,0,0,0,0
605,1,0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0
606,6,1,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1
607,1,0,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0
608,1,0,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0
609,2,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0
610,5,1,38,1,0,0,0,1,0,0,0,0,0,0,0,0,0
611,1,0,22,1,0,0,0,0,0,0,0,0,0,0,1,0,0
612,15,1,860,0,1,0,0,0,0,1,0,0,0,0,0,0,0
613,10,0,188,1,0,0,0,0,0,0,1,0,0,0,0,0,0
614,1,0,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0
615,5,0,390,1,0,0,0,1,0,0,0,0,0,0,0,0,0
616,3,0,390,1,0,0,0,0,0,1,0,0,0,0,0,0,0
617,1,0,17,1,0,0,0,0,0,0,0,1,0,0,0,0,0
618,2,1,76,1,0,0,0,0,0,0,0,0,0,0,1,0,0
619,3,0,139,0,1,0,0,0,0,1,0,0,0,0,0,0,0
620,1,0,88,1,0,0,0,0,0,1,0,0,0,0,0,0,0
621,2,0,24,1,0,0,0,0,0,1,0,0,0,0,0,0,0
622,1,0,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0
623,2,0,18,1,0,0,0,0,0,1,0,0,0,0,0,0,0
624,1,0,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0
625,0,0,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0
626,0,0,50,1,0,0,0,0,0,1,0,0,0,0,0,0,0
627,2,0,19,1,0,0,0,0,0,0,0,1,0,0,0,0,0
628,4,1,42,1,0,0,0,1,0,0,0,0,0,0,0,0,0
629,0,0,13,1,0,0,0,0,0,0,0,0,0,0,1,0,0
630,0,0,19,1,0,0,0,0,0,0,0,0,1,0,0,0,0
631,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0
632,2,0,44,1,0,0,0,0,0,0,0,1,0,0,0,0,0
633,4,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,1
634,0,0,45,0,1,0,0,0,0,1,0,0,0,0,0,0,0
635,6,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0,1
636,8,1,169,1,0,0,0,0,0,0,0,0,0,0,0,0,1
637,1,1,39,0,0,0,1,1,0,0,0,0,0,0,0,0,0
638,2,1,46,0,0,0,1,0,0,1,0,0,0,0,0,0,0
639,3,1,85,0,0,0,1,0,0,1,0,0,0,0,0,0,0
640,3,1,72,0,0,0,1,0,0,1,0,0,0,0,0,0,0
641,5,1,65,0,0,0,1,0,0,1,0,0,0,0,0,0,0
642,5,1,84,1,0,0,0,0,0,0,0,0,0,0,1,0,0
643,10,1,542,0,0,1,0,1,0,0,0,0,0,0,0,0,0
644,3,1,531,0,0,1,0,0,0,0,0,0,0,0,0,1,0
645,1,0,443,0,0,1,0,1,0,0,0,0,0,0,0,0,0
646,6,1,297,0,0,1,0,1,0,0,0,0,0,0,0,0,0
647,4,1,262,0,0,1,0,1,0,0,0,0,0,0,0,0,0
648,1,0,242,0,0,1,0,0,0,1,0,0,0,0,0,0,0
649,1,0,228,0,0,1,0,0,0,1,0,0,0,0,0,0,0
650,9,0,204,1,0,0,0,1,0,0,0,0,0,0,0,0,0
651,3,1,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0
652,3,0,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0
653,4,0,28,1,0,0,0,0,0,1,0,0,0,0,0,0,0
654,2,0,32,1,0,0,0,0,0,0,1,0,0,0,0,0,0
655,0,0,34,0,1,0,0,1,0,0,0,0,0,0,0,0,0
656,1,0,138,0,1,0,0,0,0,1,0,0,0,0,0,0,0
657,4,1,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0
658,11,0,185,0,1,0,0,1,0,0,0,0,0,0,0,0,0
659,7,1,206,1,0,0,0,0,1,0,0,0,0,0,0,0,0
660,2,1,67,0,1,0,0,0,0,0,0,0,0,0,1,0,0
661,1,1,57,0,1,0,0,0,0,0,0,0,1,0,0,0,0
662,3,1,93,0,1,0,0,0,0,1,0,0,0,0,0,0,0
663,3,1,80,1,0,0,0,0,0,0,0,0,0,0,1,0,0
664,5,1,100,0,1,0,0,0,0,1,0,0,0,0,0,0,0
665,2,0,26,1,0,0,0,0,0,0,0,1,0,0,0,0,0
666,4,1,83,0,1,0,0,0,0,1,0,0,0,0,0,0,0
667,3,0,35,0,1,0,0,0,0,1,0,0,0,0,0,0,0
668,1,1,39,0,1,0,0,0,0,1,0,0,0,0,0,0,0
669,1,0,54,0,0,0,1,1,0,0,0,0,0,0,0,0,0
670,2,0,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0
671,1,0,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0
672,1,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0
673,0,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
674,3,1,55,0,1,0,0,0,0,0,0,1,0,0,0,0,0
675,2,1,53,0,1,0,0,0,0,0,1,0,0,0,0,0,0
676,2,0,42,1,0,0,0,0,0,0,0,0,1,0,0,0,0
677,5,1,262,1,0,0,0,0,0,0,0,0,0,0,1,0,0
678,0,0,58,0,1,0,0,1,0,0,0,0,0,0,0,0,0
679,1,0,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0
680,0,0,11,0,1,0,0,0,0,1,0,0,0,0,0,0,0
681,3,0,17,0,1,0,0,0,0,0,0,1,0,0,0,0,0
682,3,0,45,0,1,0,0,0,0,0,1,0,0,0,0,0,0
683,5,0,66,0,1,0,0,0,0,1,0,0,0,0,0,0,0
684,3,0,29,0,1,0,0,0,0,0,0,1,0,0,0,0,0
685,6,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,1
686,1,0,13,0,0,0,1,0,0,0,0,1,0,0,0,0,0
687,1,0,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0
688,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0
689,3,0,21,1,0,0,0,0,0,1,0,0,0,0,0,0,0
690,4,0,32,0,0,0,1,0,0,1,0,0,0,0,0,0,0
691,2,0,54,0,0,0,1,0,0,1,0,0,0,0,0,0,0
692,3,0,91,0,0,0,1,0,0,1,0,0,0,0,0,0,0
693,4,0,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0
694,3,0,26,0,0,0,1,0,0,1,0,0,0,0,0,0,0
695,3,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0
696,7,0,68,0,0,0,1,1,0,0,0,0,0,0,0,0,0
697,5,0,42,0,0,0,1,0,0,1,0,0,0,0,0,0,0
698,2,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0
699,0,0,17,0,0,0,1,0,0,1,0,0,0,0,0,0,0
700,1,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0
701,1,0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0
702,1,0,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0
703,1,0,31,0,0,0,1,1,0,0,0,0,0,0,0,0,0
704,2,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0
705,2,0,26,0,0,0,1,0,0,0,0,1,0,0,0,0,0
706,1,0,15,0,0,0,1,0,0,0,0,1,0,0,0,0,0
707,3,0,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0
708,6,0,456,1,0,0,0,1,0,0,0,0,0,0,0,0,0
709,7,1,510,1,0,0,0,0,0,0,0,0,0,0,0,0,1
710,4,0,118,1,0,0,0,0,0,0,0,0,0,0,0,0,1
711,3,0,142,0,1,0,0,0,0,1,0,0,0,0,0,0,0
712,2,0,86,0,1,0,0,0,0,1,0,0,0,0,0,0,0
713,8,1,635,1,0,0,0,0,0,0,0,0,0,0,0,0,1
714,0,0,34,0,1,0,0,0,0,1,0,0,0,0,0,0,0
715,9,1,222,0,1,0,0,0,1,0,0,0,0,0,0,0,0
716,0,0,7,1,0,0,0,0,0,1,0,0,0,0,0,0,0
717,0,0,14,1,0,0,0,0,0,1,0,0,0,0,0,0,0
718,1,0,105,1,0,0,0,0,0,1,0,0,0,0,0,0,0
719,1,0,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0
720,3,0,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0
721,8,1,308,0,1,0,0,1,0,0,0,0,0,0,0,0,0
722,9,1,146,0,1,0,0,1,0,0,0,0,0,0,0,0,0
723,0,0,127,1,0,0,0,0,0,1,0,0,0,0,0,0,0
724,2,0,58,1,0,0,0,1,0,0,0,0,0,0,0,0,0
725,10,1,272,1,0,0,0,0,0,1,0,0,0,0,0,0,0
726,9,0,223,1,0,0,0,0,0,1,0,0,0,0,0,0,0
727,0,0,126,1,0,0,0,0,0,0,0,0,0,0,1,0,0
728,2,0,190,0,1,0,0,1,0,0,0,0,0,0,0,0,0
729,7,1,126,1,0,0,0,0,0,0,0,0,0,0,1,0,0
730,0,0,12,1,0,0,0,0,0,0,0,1,0,0,0,0,0
731,11,0,271,1,0,0,0,0,1,0,0,0,0,0,0,0,0
732,10,1,422,1,0,0,0,0,0,1,0,0,0,0,0,0,0
733,5,0,226,1,0,0,0,0,0,1,0,0,0,0,0,0,0
734,0,0,118,0,1,0,0,0,0,1,0,0,0,0,0,0,0
735,2,0,23,1,0,0,0,0,0,1,0,0,0,0,0,0,0
736,0,0,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0
737,2,0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,0
738,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0
739,0,0,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0
740,2,0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0
741,1,0,19,1,0,0,0,1,0,0,0,0,0,0,0,0,0
742,0,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0
743,0,0,16,1,0,0,0,0,0,0,0,1,0,0,0,0,0
744,1,0,216,1,0,0,0,0,0,1,0,0,0,0,0,0,0
745,2,0,296,0,0,0,1,0,0,1,0,0,0,0,0,0,0
746,1,0,58,0,0,0,1,1,0,0,0,0,0,0,0,0,0
747,6,0,181,0,0,0,1,0,1,0,0,0,0,0,0,0,0
748,0,0,169,0,1,0,0,1,0,0,0,0,0,0,0,0,0
749,0,0,38,1,0,0,0,0,1,0,0,0,0,0,0,0,0
750,3,1,24,0,1,0,0,0,0,1,0,0,0,0,0,0,0
751,3,1,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0
752,5,1,49,0,1,0,0,0,0,1,0,0,0,0,0,0,0
753,0,0,17,0,1,0,0,0,0,1,0,0,0,0,0,0,0
754,4,1,21,0,1,0,0,0,0,0,0,0,0,0,0,1,0
755,2,0,35,1,0,0,0,0,0,1,0,0,0,0,0,0,0
756,1,0,80,1,0,0,0,0,0,1,0,0,0,0,0,0,0
757,1,0,118,1,0,0,0,1,0,0,0,0,0,0,0,0,0
758,0,0,22,1,0,0,0,0,0,0,0,1,0,0,0,0,0
759,1,0,60,1,0,0,0,0,0,0,0,0,0,1,0,0,0
760,3,0,57,0,1,0,0,0,0,0,0,0,0,0,0,0,1
761,4,1,77,0,1,0,0,0,0,1,0,0,0,0,0,0,0
